level_0,level_1,level_2,epoch_signal
9,1,12,5.983125172886067e-06
9,1,13,5.5093464564062115e-06
9,1,14,6.100458722312318e-06
9,1,15,6.9586510235335815e-06
9,1,16,7.293663038125827e-06
9,1,17,6.2008360160639275e-06
9,1,18,4.387685541485406e-06
9,1,19,2.7774899040254185e-06
9,1,20,2.6751488292844786e-06
9,1,21,3.7876263941656997e-06
9,1,22,5.458536988437726e-06
9,1,23,6.341323118155048e-06
9,1,24,6.541311547310076e-06
9,2,0,8.708256921341744e-06
9,2,1,8.408112023751987e-06
9,2,2,9.398329124435097e-06
9,2,3,1.0418150641899936e-05
9,2,4,1.0686528708072805e-05
9,2,5,9.74147129418658e-06
9,2,6,8.13131712968561e-06
9,2,7,6.2356754844270705e-06
9,2,8,4.597517977641231e-06
9,2,9,3.021034762693155e-06
9,2,10,1.5815561945712182e-06
9,2,11,1.288254244270099e-07
9,2,12,-7.891352769813167e-07
9,2,13,-9.958002158920776e-07
9,2,14,-2.7362123499461654e-07
9,2,15,5.720865914309494e-07
9,2,16,9.032765909062468e-07
9,2,17,4.2618481823648104e-08
9,2,18,-1.3961301400506235e-06
9,2,19,-2.716400417289609e-06
9,2,20,-3.0145558861390627e-06
9,2,21,-2.7041004107595477e-06
9,2,22,-2.2960985348793455e-06
9,2,23,-2.509756123908886e-06
9,2,24,-2.669066310527325e-06
10,0,0,-1.5782095086773408e-05
10,0,1,-1.697509894995166e-05
10,0,2,-1.7325245684202692e-05
10,0,3,-1.6496271082610202e-05
10,0,4,-1.533597701496969e-05
10,0,5,-1.4413800305333735e-05
10,0,6,-1.4121749183114603e-05
10,0,7,-1.3779851929729458e-05
10,0,8,-1.3176506232306451e-05
10,0,9,-1.24315776735593e-05
10,0,10,-1.2770584916537027e-05
10,0,11,-1.4629538272575111e-05
10,0,12,-1.7687792105604587e-05
10,0,13,-2.012970392552694e-05
10,0,14,-2.084416513890646e-05
10,0,15,-1.9690172050653722e-05
10,0,16,-1.8426195585466106e-05
10,0,17,-1.833272572217845e-05
10,0,18,-1.9769718641243403e-05
10,0,19,-2.0980627181185437e-05
