level_0,level_1,level_2,signal
3,1,24,-4.1168965867211524e-06
3,1,25,-3.4492368799986218e-06
3,1,26,-3.171111577062667e-06
3,1,27,-3.4704237412910713e-06
3,1,28,-4.280999264792527e-06
3,1,29,-5.479066466949938e-06
3,1,30,-6.908762691812777e-06
3,1,31,-8.507302972596926e-06
3,1,32,-1.011998262202341e-05
3,1,33,-1.1511683431860928e-05
3,1,34,-1.2298621187711075e-05
3,1,35,-1.2228872401790652e-05
3,1,36,-1.1295802128252416e-05
3,2,0,-1.1609837556730395e-05
3,2,1,-1.1394961790479148e-05
3,2,2,-1.1999153681785293e-05
3,2,3,-1.3426465939100321e-05
3,2,4,-1.512832409194967e-05
3,2,5,-1.6443178419108364e-05
3,2,6,-1.7060514328040392e-05
3,2,7,-1.7116486815608838e-05
3,2,8,-1.6925721390462982e-05
3,2,9,-1.6695964107881693e-05
3,2,10,-1.648135682447041e-05
3,2,11,-1.6295571064789903e-05
3,2,12,-1.616167889077855e-05
3,2,13,-1.600964193339857e-05
3,2,14,-1.559338875766305e-05
3,2,15,-1.4618538479690079e-05
3,2,16,-1.304737544502877e-05
3,2,17,-1.1260203777498806e-05
3,2,18,-9.887703492495467e-06
3,2,19,-9.379963879547473e-06
3,2,20,-9.698480570386804e-06
3,2,21,-1.0350287784221212e-05
3,2,22,-1.0740533776673058e-05
3,2,23,-1.0534396435646657e-05
3,2,24,-9.82629659210401e-06
3,2,25,-9.040646680770763e-06
3,2,26,-8.695931448959653e-06
3,2,27,-9.150249525116747e-06
3,2,28,-1.0463946247401775e-05
3,2,29,-1.238876884870259e-05
3,2,30,-1.4507488447353068e-05
3,2,31,-1.6394003131244375e-05
3,2,32,-1.7766523788929336e-05
3,2,33,-1.8475562958613972e-05
3,2,34,-1.849628925178258e-05
3,2,35,-1.791017011186361e-05
3,2,36,-1.6946342909840385e-05
4,0,0,2.4225403100816946e-06
4,0,1,3.5648100114538887e-06
4,0,2,5.290942578255273e-06
4,0,3,6.931067867807191e-06
4,0,4,7.499998285202282e-06
4,0,5,6.7974150728049125e-06
4,0,6,5.056547600221597e-06
4,0,7,3.156982758559029e-06
4,0,8,1.4876164863136256e-06
4,0,9,2.908657322819127e-07
4,0,10,-7.044913323101226e-07
4,0,11,-1.2755161341356652e-06
4,0,12,-1.3205614974468328e-06
4,0,13,-6.24946969982494e-07
4,0,14,1.1205915082971578e-07
4,0,15,1.6844810739699256e-07
4,0,16,-1.1356247510830832e-06
4,0,17,-3.0858893756514688e-06
4,0,18,-4.457911266434546e-06
4,0,19,-3.767727377390151e-06
4,0,20,-1.0823349091269619e-06
4,0,21,2.5167625073978673e-06
4,0,22,5.01957263826687e-06
4,0,23,5.586180933754792e-06
4,0,24,4.454345319554698e-06
4,0,25,3.3390228552039386e-06
4,0,26,3.3998534997437663e-06
4,0,27,5.115527968712567e-06
4,0,28,7.381958967876939e-06
4,0,29,9.22589838515443e-06
4,0,30,9.826093592883549e-06
4,0,31,9.699939399910186e-06
4,0,32,9.287524291873338e-06
4,0,33,9.234166783510397e-06
4,0,34,9.209113478284155e-06
4,0,35,9.24192222684692e-06
4,0,36,9.138343147899479e-06
4,1,0,-6.380510698853219e-06
4,1,1,-4.961477390032855e-06
4,1,2,-3.823459394555864e-06
4,1,3,-3.4499994003679506e-06
4,1,4,-3.8087976121490457e-06
4,1,5,-4.424016944979569e-06
4,1,6,-4.9508453968107e-06
4,1,7,-5.415759813997108e-06
4,1,8,-6.085680888379824e-06
4,1,9,-6.928748292485225e-06
4,1,10,-7.526970988075746e-06
4,1,11,-7.344676960506318e-06
4,1,12,-6.343140652394154e-06
4,1,13,-5.033547570264675e-06
4,1,14,-4.141057495732716e-06
4,1,15,-3.926746707598629e-06
4,1,16,-4.080357818431895e-06
4,1,17,-3.963593612697438e-06
4,1,18,-3.24258731154855e-06
4,1,19,-2.01064106744738e-06
4,1,20,-6.771481922391066e-07
4,1,21,4.904295183543555e-07
4,1,22,1.3949730808737864e-06
4,1,23,2.083773901304586e-06
4,1,24,2.4891527944257894e-06
4,1,25,2.5780297094010513e-06
4,1,26,2.4015955562824647e-06
4,1,27,2.262361919808006e-06
4,1,28,2.3872346347274758e-06
4,1,29,2.784827343590778e-06
4,1,30,3.0710224112368728e-06
4,1,31,2.883420208710919e-06
4,1,32,2.128020091609397e-06
4,1,33,1.2246982988157985e-06
4,1,34,6.811129980263606e-07
4,1,35,7.6803581813101e-07
4,1,36,1.1612647713501808e-06
4,2,0,-1.526184519211717e-05
4,2,1,-1.4556179156432732e-05
4,2,2,-1.3123899602780482e-05
4,2,3,-1.124703647680821e-05
4,2,4,-9.612341962100444e-06
4,2,5,-8.960824331383395e-06
4,2,6,-9.512892716756352e-06
4,2,7,-1.092749023795113e-05
4,2,8,-1.242960734420802e-05
4,2,9,-1.3332259748891138e-05
4,2,10,-1.3294075522762914e-05
4,2,11,-1.2568259449761499e-05
4,2,12,-1.1733308376495662e-05
4,2,13,-1.1425264699202247e-05
4,2,14,-1.1777926004442212e-05
4,2,15,-1.239587309382294e-05
4,2,16,-1.255687112073408e-05
4,2,17,-1.1951777010670332e-05
4,2,18,-1.0900444047904669e-05
4,2,19,-1.0183637793351153e-05
4,2,20,-1.015298272827428e-05
4,2,21,-1.0430083940160778e-05
4,2,22,-1.0138915391613398e-05
4,2,23,-8.979300170828403e-06
4,2,24,-7.6058387318099084e-06
4,2,25,-7.250045854366135e-06
4,2,26,-8.347202071272983e-06
4,2,27,-1.0013111172206492e-05
4,2,28,-1.0511966840775187e-05
4,2,29,-8.949780882752027e-06
4,2,30,-6.092795683638872e-06
4,2,31,-3.998617890386735e-06
4,2,32,-4.180402964713468e-06
4,2,33,-6.488185414402713e-06
4,2,34,-9.145633657537528e-06
4,2,35,-1.0456727042149408e-05
4,2,36,-1.0017893659217559e-05
5,0,0,-6.315681824595349e-07
5,0,1,-1.6688336721401088e-06
5,0,2,-2.897147940045098e-06
5,0,3,-3.5903311607616932e-06
5,0,4,-3.4823341202850874e-06
5,0,5,-3.0610197883577234e-06
5,0,6,-2.9216548208463718e-06
5,0,7,-3.4799450595668704e-06
5,0,8,-4.582154429112067e-06
5,0,9,-5.945329846698117e-06
5,0,10,-7.225285770236115e-06
5,0,11,-8.388218100146845e-06
5,0,12,-9.372055641098775e-06
5,0,13,-1.0185392754353845e-05
5,0,14,-1.0611099581958345e-05
5,0,15,-1.0567267029850064e-05
5,0,16,-1.0026544772949735e-05
5,0,17,-9.36596057131455e-06
5,0,18,-8.971275517056143e-06
5,0,19,-9.23095517577164e-06
5,0,20,-9.993431889354166e-06
5,0,21,-1.0849646949064311e-05
5,0,22,-1.1160400193013624e-05
5,0,23,-1.081714524591744e-05
5,0,24,-1.0135514608973853e-05
5,0,25,-9.906212073750227e-06
5,0,26,-1.0507610724886664e-05
5,0,27,-1.1832207559435925e-05
5,0,28,-1.3102509742267572e-05
5,0,29,-1.3792769665070168e-05
5,0,30,-1.3817116474801544e-05
5,0,31,-1.3835680353334995e-05
5,0,32,-1.4325608421778056e-05
5,0,33,-1.5352334823121646e-05
5,0,34,-1.6168529932570155e-05
5,0,35,-1.6157653830966407e-05
5,0,36,-1.5131944608512437e-05
5,1,0,6.537082033085926e-06
5,1,1,5.041859260569091e-06
5,1,2,4.03626151285617e-06
5,1,3,3.208200407755753e-06
5,1,4,1.7889764688430569e-06
5,1,5,-6.400897386695125e-07
5,1,6,-3.6703863407961843e-06
5,1,7,-6.483161365595255e-06
5,1,8,-8.508862937932652e-06
5,1,9,-9.836250829864304e-06
5,1,10,-1.0834528236512513e-05
5,1,11,-1.1660091869124646e-05
5,1,12,-1.2014624550690865e-05
5,1,13,-1.1552949026084674e-05
5,1,14,-1.0267007899724062e-05
5,1,15,-8.619067503982296e-06
5,1,16,-7.114285214411618e-06
5,1,17,-6.002364987891948e-06
5,1,18,-5.190416854966123e-06
5,1,19,-4.583568511495455e-06
5,1,20,-4.188470546636291e-06
5,1,21,-4.067333490310549e-06
